"id","true","output"
"7021","10:Tomogra","10:Tomogra"
"7022","5:Molecula","3:DNA"
"7023","3:DNA","3:DNA"
"7024","4:In-Vitro","4:In-Vitro"
"7025","6:Pregnanc","6:Pregnanc"
"7026","6:Pregnanc","6:Pregnanc"
"7027","6:Pregnanc","6:Pregnanc"
"7028","8:Receptor","4:In-Vitro"
"7029","6:Pregnanc","6:Pregnanc"
"7030","2:Carcinom","8:Receptor"
"7031","7:Prognosi","2:Carcinom"
"7032","9:Risk-Fac","8:Receptor"
"7033","9:Risk-Fac","9:Risk-Fac"
"7034","9:Risk-Fac","9:Risk-Fac"
"7035","1:Antibodi","1:Antibodi"
"7036","6:Pregnanc","6:Pregnanc"
"7037","4:In-Vitro","3:DNA"
"7038","5:Molecula","5:Molecula"
"7039","6:Pregnanc","6:Pregnanc"
"7040","3:DNA","3:DNA"
"7041","10:Tomogra","6:Pregnanc"
"7042","4:In-Vitro","1:Antibodi"
"7043","9:Risk-Fac","9:Risk-Fac"
"7044","6:Pregnanc","6:Pregnanc"
"7045","9:Risk-Fac","9:Risk-Fac"
"7046","6:Pregnanc","8:Receptor"
"7047","8:Receptor","9:Risk-Fac"
"7048","4:In-Vitro","8:Receptor"
"7049","3:DNA","3:DNA"
"7050","7:Prognosi","7:Prognosi"
"7051","7:Prognosi","9:Risk-Fac"
"7052","10:Tomogra","10:Tomogra"
"7053","8:Receptor","4:In-Vitro"
"7054","2:Carcinom","2:Carcinom"
"7055","8:Receptor","5:Molecula"
"7056","10:Tomogra","10:Tomogra"
"7057","9:Risk-Fac","9:Risk-Fac"
"7058","8:Receptor","5:Molecula"
"7059","9:Risk-Fac","7:Prognosi"
"7060","7:Prognosi","3:DNA"
"7061","10:Tomogra","1:Antibodi"
"7062","5:Molecula","3:DNA"
"7063","3:DNA","10:Tomogra"
"7064","6:Pregnanc","6:Pregnanc"
"7065","10:Tomogra","10:Tomogra"
"7066","9:Risk-Fac","6:Pregnanc"
"7067","1:Antibodi","1:Antibodi"
"7068","8:Receptor","10:Tomogra"
"7069","10:Tomogra","6:Pregnanc"
"7070","8:Receptor","8:Receptor"
"7071","1:Antibodi","1:Antibodi"
"7072","8:Receptor","4:In-Vitro"
"7073","8:Receptor","1:Antibodi"
"7074","3:DNA","3:DNA"
"7075","1:Antibodi","1:Antibodi"
"7076","6:Pregnanc","6:Pregnanc"
"7077","2:Carcinom","2:Carcinom"
"7078","4:In-Vitro","4:In-Vitro"
"7079","1:Antibodi","8:Receptor"
"7080","9:Risk-Fac","9:Risk-Fac"
"7081","2:Carcinom","1:Antibodi"
"7082","1:Antibodi","1:Antibodi"
"7083","1:Antibodi","4:In-Vitro"
"7084","10:Tomogra","10:Tomogra"
"7085","1:Antibodi","1:Antibodi"
"7086","10:Tomogra","10:Tomogra"
"7087","4:In-Vitro","4:In-Vitro"
"7088","5:Molecula","5:Molecula"
"7089","9:Risk-Fac","9:Risk-Fac"
"7090","3:DNA","5:Molecula"
"7091","8:Receptor","4:In-Vitro"
"7092","1:Antibodi","1:Antibodi"
"7093","8:Receptor","4:In-Vitro"
"7094","5:Molecula","5:Molecula"
"7095","1:Antibodi","1:Antibodi"
"7096","2:Carcinom","4:In-Vitro"
"7097","9:Risk-Fac","9:Risk-Fac"
"7098","1:Antibodi","3:DNA"
"7099","9:Risk-Fac","9:Risk-Fac"
"7100","8:Receptor","4:In-Vitro"
"7101","6:Pregnanc","6:Pregnanc"
"7102","4:In-Vitro","4:In-Vitro"
"7103","6:Pregnanc","6:Pregnanc"
"7104","6:Pregnanc","6:Pregnanc"
"7105","4:In-Vitro","4:In-Vitro"
"7106","8:Receptor","5:Molecula"
"7107","7:Prognosi","7:Prognosi"
"7108","7:Prognosi","6:Pregnanc"
"7109","4:In-Vitro","4:In-Vitro"
"7110","4:In-Vitro","4:In-Vitro"
"7111","5:Molecula","5:Molecula"
"7112","7:Prognosi","7:Prognosi"
"7113","9:Risk-Fac","7:Prognosi"
"7114","3:DNA","5:Molecula"
"7115","6:Pregnanc","6:Pregnanc"
"7116","6:Pregnanc","6:Pregnanc"
"7117","5:Molecula","5:Molecula"
"7118","3:DNA","3:DNA"
"7119","8:Receptor","1:Antibodi"
"7120","7:Prognosi","7:Prognosi"
"7121","1:Antibodi","3:DNA"
"7122","10:Tomogra","10:Tomogra"
"7123","1:Antibodi","8:Receptor"
"7124","6:Pregnanc","6:Pregnanc"
"7125","6:Pregnanc","7:Prognosi"
"7126","2:Carcinom","1:Antibodi"
"7127","5:Molecula","3:DNA"
"7128","8:Receptor","4:In-Vitro"
"7129","5:Molecula","5:Molecula"
"7130","10:Tomogra","10:Tomogra"
"7131","2:Carcinom","2:Carcinom"
"7132","2:Carcinom","9:Risk-Fac"
"7133","7:Prognosi","9:Risk-Fac"
"7134","1:Antibodi","1:Antibodi"
"7135","9:Risk-Fac","9:Risk-Fac"
"7136","5:Molecula","5:Molecula"
"7137","10:Tomogra","10:Tomogra"
"7138","2:Carcinom","10:Tomogra"
"7139","7:Prognosi","10:Tomogra"
"7140","8:Receptor","5:Molecula"
"7141","4:In-Vitro","4:In-Vitro"
"7142","5:Molecula","5:Molecula"
"7143","2:Carcinom","2:Carcinom"
"7144","2:Carcinom","8:Receptor"
"7145","9:Risk-Fac","2:Carcinom"
"7146","10:Tomogra","10:Tomogra"
"7147","1:Antibodi","5:Molecula"
"7148","2:Carcinom","10:Tomogra"
"7149","7:Prognosi","9:Risk-Fac"
"7150","8:Receptor","8:Receptor"
"7151","7:Prognosi","7:Prognosi"
"7152","8:Receptor","8:Receptor"
"7153","3:DNA","10:Tomogra"
"7154","7:Prognosi","9:Risk-Fac"
"7155","3:DNA","3:DNA"
"7156","4:In-Vitro","2:Carcinom"
"7157","7:Prognosi","7:Prognosi"
"7158","1:Antibodi","1:Antibodi"
"7159","9:Risk-Fac","9:Risk-Fac"
"7160","8:Receptor","8:Receptor"
"7161","4:In-Vitro","4:In-Vitro"
"7162","5:Molecula","5:Molecula"
"7163","5:Molecula","5:Molecula"
"7164","1:Antibodi","5:Molecula"
"7165","7:Prognosi","9:Risk-Fac"
"7166","6:Pregnanc","6:Pregnanc"
"7167","1:Antibodi","3:DNA"
"7168","6:Pregnanc","10:Tomogra"
"7169","5:Molecula","3:DNA"
"7170","9:Risk-Fac","9:Risk-Fac"
"7171","6:Pregnanc","8:Receptor"
"7172","2:Carcinom","7:Prognosi"
"7173","5:Molecula","5:Molecula"
"7174","3:DNA","8:Receptor"
"7175","6:Pregnanc","1:Antibodi"
"7176","1:Antibodi","1:Antibodi"
"7177","2:Carcinom","2:Carcinom"
"7178","1:Antibodi","1:Antibodi"
"7179","8:Receptor","3:DNA"
"7180","10:Tomogra","9:Risk-Fac"
"7181","7:Prognosi","7:Prognosi"
"7182","8:Receptor","8:Receptor"
"7183","3:DNA","5:Molecula"
"7184","9:Risk-Fac","9:Risk-Fac"
"7185","8:Receptor","8:Receptor"
"7186","2:Carcinom","7:Prognosi"
"7187","9:Risk-Fac","9:Risk-Fac"
"7188","4:In-Vitro","4:In-Vitro"
"7189","2:Carcinom","2:Carcinom"
"7190","3:DNA","3:DNA"
"7191","10:Tomogra","10:Tomogra"
"7192","1:Antibodi","1:Antibodi"
"7193","6:Pregnanc","6:Pregnanc"
"7194","6:Pregnanc","6:Pregnanc"
"7195","6:Pregnanc","6:Pregnanc"
"7196","10:Tomogra","4:In-Vitro"
"7197","2:Carcinom","3:DNA"
"7198","4:In-Vitro","10:Tomogra"
"7199","3:DNA","3:DNA"
"7200","9:Risk-Fac","9:Risk-Fac"
"7201","1:Antibodi","1:Antibodi"
"7202","3:DNA","5:Molecula"
"7203","8:Receptor","8:Receptor"
"7204","9:Risk-Fac","3:DNA"
"7205","10:Tomogra","10:Tomogra"
"7206","9:Risk-Fac","9:Risk-Fac"
"7207","8:Receptor","4:In-Vitro"
"7208","2:Carcinom","2:Carcinom"
"7209","8:Receptor","8:Receptor"
"7210","5:Molecula","5:Molecula"
"7211","10:Tomogra","10:Tomogra"
"7212","1:Antibodi","1:Antibodi"
"7213","6:Pregnanc","9:Risk-Fac"
"7214","9:Risk-Fac","1:Antibodi"
"7215","8:Receptor","8:Receptor"
"7216","7:Prognosi","7:Prognosi"
"7217","8:Receptor","1:Antibodi"
"7218","4:In-Vitro","4:In-Vitro"
"7219","7:Prognosi","2:Carcinom"
"7220","5:Molecula","5:Molecula"
"7221","4:In-Vitro","7:Prognosi"
"7222","9:Risk-Fac","9:Risk-Fac"
"7223","8:Receptor","8:Receptor"
"7224","7:Prognosi","10:Tomogra"
"7225","8:Receptor","8:Receptor"
"7226","4:In-Vitro","4:In-Vitro"
"7227","7:Prognosi","7:Prognosi"
"7228","9:Risk-Fac","9:Risk-Fac"
"7229","4:In-Vitro","4:In-Vitro"
"7230","4:In-Vitro","8:Receptor"
"7231","10:Tomogra","10:Tomogra"
"7232","10:Tomogra","10:Tomogra"
"7233","1:Antibodi","3:DNA"
"7234","6:Pregnanc","6:Pregnanc"
"7235","1:Antibodi","1:Antibodi"
"7236","2:Carcinom","10:Tomogra"
"7237","1:Antibodi","8:Receptor"
"7238","6:Pregnanc","6:Pregnanc"
"7239","8:Receptor","8:Receptor"
"7240","9:Risk-Fac","10:Tomogra"
"7241","8:Receptor","8:Receptor"
"7242","3:DNA","5:Molecula"
"7243","10:Tomogra","10:Tomogra"
"7244","6:Pregnanc","6:Pregnanc"
"7245","10:Tomogra","10:Tomogra"
"7246","7:Prognosi","7:Prognosi"
"7247","3:DNA","3:DNA"
"7248","4:In-Vitro","1:Antibodi"
"7249","3:DNA","3:DNA"
"7250","8:Receptor","2:Carcinom"
"7251","4:In-Vitro","4:In-Vitro"
"7252","7:Prognosi","2:Carcinom"
"7253","1:Antibodi","1:Antibodi"
"7254","1:Antibodi","1:Antibodi"
"7255","8:Receptor","8:Receptor"
"7256","2:Carcinom","7:Prognosi"
"7257","9:Risk-Fac","6:Pregnanc"
"7258","6:Pregnanc","8:Receptor"
"7259","1:Antibodi","1:Antibodi"
"7260","3:DNA","6:Pregnanc"
"7261","3:DNA","3:DNA"
"7262","4:In-Vitro","6:Pregnanc"
"7263","8:Receptor","8:Receptor"
"7264","6:Pregnanc","6:Pregnanc"
"7265","2:Carcinom","8:Receptor"
"7266","5:Molecula","5:Molecula"
"7267","2:Carcinom","2:Carcinom"
"7268","1:Antibodi","1:Antibodi"
"7269","6:Pregnanc","6:Pregnanc"
"7270","7:Prognosi","7:Prognosi"
"7271","6:Pregnanc","6:Pregnanc"
"7272","1:Antibodi","1:Antibodi"
"7273","8:Receptor","8:Receptor"
"7274","5:Molecula","5:Molecula"
"7275","6:Pregnanc","10:Tomogra"
"7276","3:DNA","8:Receptor"
"7277","5:Molecula","5:Molecula"
"7278","10:Tomogra","9:Risk-Fac"
"7279","2:Carcinom","8:Receptor"
"7280","9:Risk-Fac","9:Risk-Fac"
"7281","10:Tomogra","10:Tomogra"
"7282","3:DNA","3:DNA"
"7283","4:In-Vitro","8:Receptor"
"7284","6:Pregnanc","4:In-Vitro"
"7285","6:Pregnanc","4:In-Vitro"
"7286","1:Antibodi","8:Receptor"
"7287","9:Risk-Fac","9:Risk-Fac"
"7288","6:Pregnanc","6:Pregnanc"
"7289","9:Risk-Fac","7:Prognosi"
"7290","7:Prognosi","7:Prognosi"
"7291","6:Pregnanc","8:Receptor"
"7292","7:Prognosi","10:Tomogra"
"7293","9:Risk-Fac","7:Prognosi"
"7294","6:Pregnanc","6:Pregnanc"
"7295","10:Tomogra","10:Tomogra"
"7296","2:Carcinom","3:DNA"
"7297","6:Pregnanc","6:Pregnanc"
"7298","6:Pregnanc","6:Pregnanc"
"7299","5:Molecula","5:Molecula"
"7300","7:Prognosi","7:Prognosi"
"7301","3:DNA","3:DNA"
"7302","7:Prognosi","9:Risk-Fac"
"7303","1:Antibodi","1:Antibodi"
"7304","4:In-Vitro","6:Pregnanc"
"7305","10:Tomogra","4:In-Vitro"
"7306","9:Risk-Fac","9:Risk-Fac"
"7307","3:DNA","3:DNA"
"7308","1:Antibodi","1:Antibodi"
"7309","6:Pregnanc","6:Pregnanc"
"7310","7:Prognosi","10:Tomogra"
"7311","4:In-Vitro","8:Receptor"
"7312","6:Pregnanc","6:Pregnanc"
"7313","9:Risk-Fac","7:Prognosi"
"7314","6:Pregnanc","6:Pregnanc"
"7315","1:Antibodi","1:Antibodi"
"7316","8:Receptor","8:Receptor"
"7317","3:DNA","3:DNA"
"7318","9:Risk-Fac","9:Risk-Fac"
"7319","6:Pregnanc","8:Receptor"
"7320","10:Tomogra","10:Tomogra"
"7321","3:DNA","3:DNA"
"7322","9:Risk-Fac","9:Risk-Fac"
"7323","1:Antibodi","4:In-Vitro"
"7324","9:Risk-Fac","1:Antibodi"
"7325","8:Receptor","1:Antibodi"
"7326","1:Antibodi","7:Prognosi"
"7327","7:Prognosi","7:Prognosi"
"7328","4:In-Vitro","4:In-Vitro"
"7329","9:Risk-Fac","9:Risk-Fac"
"7330","6:Pregnanc","6:Pregnanc"
"7331","4:In-Vitro","8:Receptor"
"7332","6:Pregnanc","9:Risk-Fac"
"7333","1:Antibodi","1:Antibodi"
"7334","10:Tomogra","10:Tomogra"
"7335","7:Prognosi","2:Carcinom"
"7336","6:Pregnanc","6:Pregnanc"
"7337","7:Prognosi","9:Risk-Fac"
"7338","4:In-Vitro","1:Antibodi"
"7339","5:Molecula","1:Antibodi"
"7340","6:Pregnanc","3:DNA"
"7341","9:Risk-Fac","6:Pregnanc"
"7342","7:Prognosi","7:Prognosi"
"7343","5:Molecula","5:Molecula"
"7344","4:In-Vitro","8:Receptor"
"7345","10:Tomogra","10:Tomogra"
"7346","3:DNA","3:DNA"
"7347","2:Carcinom","2:Carcinom"
"7348","1:Antibodi","6:Pregnanc"
"7349","10:Tomogra","10:Tomogra"
"7350","3:DNA","3:DNA"
"7351","2:Carcinom","1:Antibodi"
"7352","3:DNA","3:DNA"
"7353","1:Antibodi","4:In-Vitro"
"7354","8:Receptor","4:In-Vitro"
"7355","6:Pregnanc","6:Pregnanc"
"7356","3:DNA","3:DNA"
"7357","8:Receptor","8:Receptor"
"7358","8:Receptor","8:Receptor"
"7359","9:Risk-Fac","9:Risk-Fac"
"7360","5:Molecula","5:Molecula"
"7361","1:Antibodi","1:Antibodi"
"7362","1:Antibodi","5:Molecula"
"7363","8:Receptor","8:Receptor"
"7364","8:Receptor","8:Receptor"
"7365","1:Antibodi","1:Antibodi"
"7366","9:Risk-Fac","9:Risk-Fac"
"7367","10:Tomogra","10:Tomogra"
"7368","1:Antibodi","1:Antibodi"
"7369","10:Tomogra","10:Tomogra"
"7370","9:Risk-Fac","7:Prognosi"
"7371","1:Antibodi","1:Antibodi"
"7372","8:Receptor","4:In-Vitro"
"7373","6:Pregnanc","6:Pregnanc"
"7374","8:Receptor","3:DNA"
"7375","9:Risk-Fac","9:Risk-Fac"
"7376","4:In-Vitro","8:Receptor"
"7377","10:Tomogra","10:Tomogra"
"7378","7:Prognosi","9:Risk-Fac"
"7379","7:Prognosi","9:Risk-Fac"
"7380","4:In-Vitro","4:In-Vitro"
"7381","6:Pregnanc","8:Receptor"
"7382","10:Tomogra","10:Tomogra"
"7383","10:Tomogra","10:Tomogra"
"7384","6:Pregnanc","6:Pregnanc"
"7385","8:Receptor","3:DNA"
"7386","3:DNA","5:Molecula"
"7387","4:In-Vitro","4:In-Vitro"
"7388","8:Receptor","8:Receptor"
"7389","8:Receptor","5:Molecula"
"7390","7:Prognosi","7:Prognosi"
"7391","1:Antibodi","4:In-Vitro"
"7392","1:Antibodi","1:Antibodi"
"7393","8:Receptor","8:Receptor"
"7394","1:Antibodi","4:In-Vitro"
"7395","10:Tomogra","10:Tomogra"
"7396","9:Risk-Fac","9:Risk-Fac"
"7397","5:Molecula","1:Antibodi"
"7398","7:Prognosi","9:Risk-Fac"
"7399","10:Tomogra","10:Tomogra"
"7400","2:Carcinom","2:Carcinom"
"7401","6:Pregnanc","6:Pregnanc"
"7402","6:Pregnanc","6:Pregnanc"
"7403","6:Pregnanc","6:Pregnanc"
"7404","4:In-Vitro","8:Receptor"
"7405","4:In-Vitro","4:In-Vitro"
"7406","4:In-Vitro","4:In-Vitro"
"7407","6:Pregnanc","10:Tomogra"
"7408","1:Antibodi","5:Molecula"
"7409","3:DNA","5:Molecula"
"7410","9:Risk-Fac","9:Risk-Fac"
"7411","10:Tomogra","10:Tomogra"
"7412","4:In-Vitro","4:In-Vitro"
"7413","10:Tomogra","10:Tomogra"
"7414","2:Carcinom","2:Carcinom"
"7415","5:Molecula","5:Molecula"
"7416","5:Molecula","5:Molecula"
"7417","9:Risk-Fac","9:Risk-Fac"
"7418","10:Tomogra","6:Pregnanc"
"7419","9:Risk-Fac","9:Risk-Fac"
"7420","5:Molecula","8:Receptor"
"7421","7:Prognosi","7:Prognosi"
"7422","1:Antibodi","1:Antibodi"
"7423","2:Carcinom","2:Carcinom"
"7424","6:Pregnanc","9:Risk-Fac"
"7425","8:Receptor","1:Antibodi"
"7426","4:In-Vitro","4:In-Vitro"
"7427","2:Carcinom","2:Carcinom"
"7428","4:In-Vitro","4:In-Vitro"
"7429","10:Tomogra","10:Tomogra"
"7430","8:Receptor","8:Receptor"
"7431","5:Molecula","5:Molecula"
"7432","8:Receptor","3:DNA"
"7433","6:Pregnanc","6:Pregnanc"
"7434","4:In-Vitro","4:In-Vitro"
"7435","5:Molecula","5:Molecula"
"7436","9:Risk-Fac","6:Pregnanc"
"7437","3:DNA","1:Antibodi"
"7438","10:Tomogra","10:Tomogra"
"7439","8:Receptor","8:Receptor"
"7440","9:Risk-Fac","2:Carcinom"
"7441","6:Pregnanc","9:Risk-Fac"
"7442","1:Antibodi","1:Antibodi"
"7443","9:Risk-Fac","9:Risk-Fac"
"7444","4:In-Vitro","4:In-Vitro"
"7445","4:In-Vitro","8:Receptor"
"7446","10:Tomogra","10:Tomogra"
"7447","9:Risk-Fac","9:Risk-Fac"
"7448","10:Tomogra","10:Tomogra"
"7449","2:Carcinom","10:Tomogra"
"7450","7:Prognosi","7:Prognosi"
"7451","10:Tomogra","4:In-Vitro"
"7452","6:Pregnanc","6:Pregnanc"
"7453","10:Tomogra","10:Tomogra"
"7454","9:Risk-Fac","9:Risk-Fac"
"7455","4:In-Vitro","4:In-Vitro"
"7456","8:Receptor","8:Receptor"
"7457","7:Prognosi","7:Prognosi"
"7458","9:Risk-Fac","9:Risk-Fac"
"7459","6:Pregnanc","9:Risk-Fac"
"7460","9:Risk-Fac","9:Risk-Fac"
"7461","8:Receptor","5:Molecula"
"7462","6:Pregnanc","8:Receptor"
"7463","6:Pregnanc","6:Pregnanc"
"7464","5:Molecula","5:Molecula"
"7465","10:Tomogra","10:Tomogra"
"7466","8:Receptor","8:Receptor"
"7467","6:Pregnanc","6:Pregnanc"
"7468","6:Pregnanc","8:Receptor"
"7469","1:Antibodi","1:Antibodi"
"7470","5:Molecula","5:Molecula"
"7471","9:Risk-Fac","7:Prognosi"
"7472","4:In-Vitro","2:Carcinom"
"7473","7:Prognosi","9:Risk-Fac"
"7474","1:Antibodi","1:Antibodi"
"7475","3:DNA","3:DNA"
"7476","1:Antibodi","1:Antibodi"
"7477","2:Carcinom","2:Carcinom"
"7478","4:In-Vitro","4:In-Vitro"
"7479","3:DNA","3:DNA"
"7480","4:In-Vitro","4:In-Vitro"
"7481","6:Pregnanc","6:Pregnanc"
"7482","2:Carcinom","2:Carcinom"
"7483","10:Tomogra","2:Carcinom"
"7484","6:Pregnanc","2:Carcinom"
"7485","3:DNA","8:Receptor"
"7486","2:Carcinom","2:Carcinom"
"7487","4:In-Vitro","4:In-Vitro"
"7488","9:Risk-Fac","9:Risk-Fac"
"7489","9:Risk-Fac","9:Risk-Fac"
"7490","6:Pregnanc","6:Pregnanc"
"7491","1:Antibodi","8:Receptor"
"7492","10:Tomogra","9:Risk-Fac"
"7493","1:Antibodi","8:Receptor"
"7494","8:Receptor","6:Pregnanc"
"7495","3:DNA","5:Molecula"
"7496","7:Prognosi","2:Carcinom"
"7497","5:Molecula","5:Molecula"
"7498","6:Pregnanc","1:Antibodi"
"7499","1:Antibodi","7:Prognosi"
"7500","10:Tomogra","10:Tomogra"
"7501","1:Antibodi","4:In-Vitro"
"7502","7:Prognosi","10:Tomogra"
"7503","10:Tomogra","2:Carcinom"
"7504","6:Pregnanc","6:Pregnanc"
"7505","9:Risk-Fac","9:Risk-Fac"
"7506","4:In-Vitro","8:Receptor"
"7507","8:Receptor","4:In-Vitro"
"7508","9:Risk-Fac","9:Risk-Fac"
"7509","6:Pregnanc","6:Pregnanc"
"7510","5:Molecula","5:Molecula"
"7511","7:Prognosi","6:Pregnanc"
"7512","1:Antibodi","8:Receptor"
"7513","9:Risk-Fac","9:Risk-Fac"
"7514","3:DNA","2:Carcinom"
"7515","8:Receptor","8:Receptor"
"7516","1:Antibodi","6:Pregnanc"
"7517","7:Prognosi","7:Prognosi"
"7518","10:Tomogra","9:Risk-Fac"
"7519","6:Pregnanc","9:Risk-Fac"
"7520","1:Antibodi","9:Risk-Fac"
"7521","9:Risk-Fac","6:Pregnanc"
"7522","7:Prognosi","9:Risk-Fac"
"7523","1:Antibodi","5:Molecula"
"7524","8:Receptor","5:Molecula"
"7525","9:Risk-Fac","9:Risk-Fac"
"7526","1:Antibodi","8:Receptor"
"7527","9:Risk-Fac","9:Risk-Fac"
"7528","10:Tomogra","4:In-Vitro"
"7529","3:DNA","3:DNA"
"7530","7:Prognosi","7:Prognosi"
"7531","9:Risk-Fac","9:Risk-Fac"
"7532","8:Receptor","4:In-Vitro"
"7533","10:Tomogra","10:Tomogra"
"7534","8:Receptor","8:Receptor"
"7535","7:Prognosi","2:Carcinom"
"7536","10:Tomogra","10:Tomogra"
"7537","5:Molecula","5:Molecula"
"7538","6:Pregnanc","6:Pregnanc"
"7539","6:Pregnanc","6:Pregnanc"
"7540","6:Pregnanc","6:Pregnanc"
"7541","5:Molecula","5:Molecula"
"7542","7:Prognosi","7:Prognosi"
"7543","4:In-Vitro","8:Receptor"
"7544","6:Pregnanc","6:Pregnanc"
"7545","4:In-Vitro","4:In-Vitro"
"7546","10:Tomogra","7:Prognosi"
"7547","8:Receptor","8:Receptor"
"7548","6:Pregnanc","9:Risk-Fac"
"7549","2:Carcinom","2:Carcinom"
"7550","9:Risk-Fac","10:Tomogra"
"7551","8:Receptor","10:Tomogra"
"7552","8:Receptor","5:Molecula"
"7553","3:DNA","1:Antibodi"
"7554","1:Antibodi","8:Receptor"
"7555","9:Risk-Fac","9:Risk-Fac"
"7556","1:Antibodi","1:Antibodi"
"7557","5:Molecula","1:Antibodi"
"7558","4:In-Vitro","4:In-Vitro"
"7559","2:Carcinom","7:Prognosi"
"7560","1:Antibodi","9:Risk-Fac"
"7561","5:Molecula","8:Receptor"
"7562","9:Risk-Fac","7:Prognosi"
"7563","9:Risk-Fac","2:Carcinom"
"7564","5:Molecula","5:Molecula"
"7565","8:Receptor","8:Receptor"
"7566","6:Pregnanc","6:Pregnanc"
"7567","2:Carcinom","2:Carcinom"
"7568","5:Molecula","5:Molecula"
"7569","9:Risk-Fac","9:Risk-Fac"
"7570","9:Risk-Fac","2:Carcinom"
"7571","9:Risk-Fac","9:Risk-Fac"
"7572","5:Molecula","5:Molecula"
"7573","8:Receptor","3:DNA"
"7574","4:In-Vitro","4:In-Vitro"
"7575","6:Pregnanc","4:In-Vitro"
"7576","6:Pregnanc","6:Pregnanc"
"7577","10:Tomogra","10:Tomogra"
"7578","2:Carcinom","8:Receptor"
"7579","8:Receptor","3:DNA"
"7580","1:Antibodi","7:Prognosi"
"7581","8:Receptor","4:In-Vitro"
"7582","5:Molecula","8:Receptor"
"7583","9:Risk-Fac","10:Tomogra"
"7584","3:DNA","3:DNA"
"7585","9:Risk-Fac","9:Risk-Fac"
"7586","7:Prognosi","7:Prognosi"
"7587","10:Tomogra","1:Antibodi"
"7588","4:In-Vitro","8:Receptor"
"7589","2:Carcinom","2:Carcinom"
"7590","8:Receptor","5:Molecula"
"7591","3:DNA","2:Carcinom"
"7592","6:Pregnanc","6:Pregnanc"
"7593","9:Risk-Fac","9:Risk-Fac"
"7594","3:DNA","9:Risk-Fac"
"7595","9:Risk-Fac","9:Risk-Fac"
"7596","1:Antibodi","8:Receptor"
"7597","6:Pregnanc","9:Risk-Fac"
"7598","1:Antibodi","4:In-Vitro"
"7599","8:Receptor","3:DNA"
"7600","7:Prognosi","7:Prognosi"
"7601","6:Pregnanc","2:Carcinom"
"7602","6:Pregnanc","6:Pregnanc"
"7603","1:Antibodi","8:Receptor"
"7604","6:Pregnanc","2:Carcinom"
"7605","4:In-Vitro","8:Receptor"
"7606","7:Prognosi","7:Prognosi"
"7607","4:In-Vitro","4:In-Vitro"
"7608","1:Antibodi","3:DNA"
"7609","1:Antibodi","1:Antibodi"
"7610","6:Pregnanc","6:Pregnanc"
"7611","3:DNA","9:Risk-Fac"
"7612","6:Pregnanc","6:Pregnanc"
"7613","8:Receptor","8:Receptor"
"7614","5:Molecula","5:Molecula"
"7615","10:Tomogra","4:In-Vitro"
"7616","1:Antibodi","1:Antibodi"
"7617","5:Molecula","5:Molecula"
"7618","5:Molecula","5:Molecula"
"7619","10:Tomogra","10:Tomogra"
"7620","8:Receptor","4:In-Vitro"
"7621","10:Tomogra","10:Tomogra"
"7622","5:Molecula","5:Molecula"
"7623","6:Pregnanc","6:Pregnanc"
"7624","1:Antibodi","1:Antibodi"
"7625","10:Tomogra","10:Tomogra"
"7626","7:Prognosi","7:Prognosi"
"7627","8:Receptor","8:Receptor"
"7628","9:Risk-Fac","6:Pregnanc"
"7629","6:Pregnanc","6:Pregnanc"
"7630","4:In-Vitro","4:In-Vitro"
"7631","1:Antibodi","1:Antibodi"
"7632","4:In-Vitro","4:In-Vitro"
"7633","10:Tomogra","10:Tomogra"
"7634","6:Pregnanc","10:Tomogra"
"7635","1:Antibodi","1:Antibodi"
"7636","4:In-Vitro","4:In-Vitro"
"7637","4:In-Vitro","8:Receptor"
"7638","9:Risk-Fac","6:Pregnanc"
"7639","1:Antibodi","2:Carcinom"
"7640","5:Molecula","3:DNA"
"7641","8:Receptor","8:Receptor"
"7642","9:Risk-Fac","9:Risk-Fac"
"7643","1:Antibodi","1:Antibodi"
"7644","1:Antibodi","6:Pregnanc"
"7645","1:Antibodi","4:In-Vitro"
"7646","3:DNA","3:DNA"
"7647","5:Molecula","5:Molecula"
"7648","4:In-Vitro","4:In-Vitro"
"7649","4:In-Vitro","4:In-Vitro"
"7650","9:Risk-Fac","9:Risk-Fac"
"7651","6:Pregnanc","10:Tomogra"
"7652","4:In-Vitro","4:In-Vitro"
"7653","3:DNA","3:DNA"
"7654","1:Antibodi","5:Molecula"
"7655","1:Antibodi","1:Antibodi"
"7656","4:In-Vitro","4:In-Vitro"
"7657","6:Pregnanc","6:Pregnanc"
"7658","9:Risk-Fac","9:Risk-Fac"
"7659","1:Antibodi","1:Antibodi"
"7660","6:Pregnanc","6:Pregnanc"
"7661","1:Antibodi","7:Prognosi"
"7662","7:Prognosi","10:Tomogra"
"7663","10:Tomogra","10:Tomogra"
"7664","9:Risk-Fac","9:Risk-Fac"
"7665","1:Antibodi","9:Risk-Fac"
"7666","5:Molecula","8:Receptor"
"7667","1:Antibodi","8:Receptor"
"7668","2:Carcinom","2:Carcinom"
"7669","9:Risk-Fac","9:Risk-Fac"
"7670","6:Pregnanc","5:Molecula"
"7671","5:Molecula","5:Molecula"
"7672","1:Antibodi","7:Prognosi"
"7673","10:Tomogra","10:Tomogra"
"7674","8:Receptor","8:Receptor"
"7675","1:Antibodi","1:Antibodi"
"7676","10:Tomogra","2:Carcinom"
"7677","4:In-Vitro","8:Receptor"
